Title,Location,Salary,Description,ID
"Lead Software Engineer - Java, Markets Technology","Chicago, IL",$116K - $150K (Glassdoor est.),"Formal training or certification on software engineering concepts and 5+ years applied experience in Java. As a core technical contributor, you are responsible…&hellip;
Skills: Azure, Oracle, Git, Google Cloud Platform, Java",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.824
.Net Developer,"Chicago, IL",$60K - $90K (Glassdoor est.),"Participates actively in Incident Bridge calls, agile ceremonies and provide updates. Provides support to the engineers, architects, during design,…&hellip;
Skills: MVC, .NET Core, .NET, AWS, REST",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.828
Software Engineer II - Resident,"Chicago, IL",$114K - $143K (Employer est.),"Your responsibilities will include working with an engineering team to design, build, modernize and maintain our resident platform.&hellip;
Skills: Computer science, Kanban, Mobile applications, Test-driven development, Machine learning",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.832
Senior Software Engineer,"Chicago, IL",$90K (Employer est.),"The Senior Software Engineer will be working as Java/Spring Server-side engineer to design, code and maintain web applications, apis and infrastructure…&hellip;
Skills: CI/CD, Oracle, JUnit, Software troubleshooting, Kubernetes",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.836
Software Engineer in Test,"Chicago, IL",$100K - $125K (Employer est.),"Automate application deployment checkout and build certification processes across environments. We are building state-of-the-art solutions for online futures…&hellip;
Skills: Jira, CI/CD, Management, Cucumber, C#",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.840
Machine Learning Engineer,"Chicago, IL",$85K - $205K (Employer est.),"We enable consumers to exchange funds more safely with merchants using a variety of funding sources, which may include a bank account, a PayPal or Venmo account…&hellip;
Skills: Authentication, Machine learning, Fraud prevention and detection, Data science, AI",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.966
Java Developer V,"Chicago, IL",$70.00 Per Hour (Employer est.),"Design, develop, document, test, and debug new and existing software systems and applications. Demonstrate knowledge of software engineering best practices such…&hellip;
Skills: CI/CD, Management, JUnit, Software troubleshooting, React",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.970
Senior Software Engineer,"Chicago, IL",$100K - $138K (Glassdoor est.),"Work closely with team to design, develop, test, and deploy. Collaborate with team comprised of technical and non-technical members to support completion of…&hellip;
Skills: CI/CD, ASP.NET, Computer science, Azure, MVC",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.974
Full Stack Developer- AI Trainer,"Chicago, IL",$40.00 Per Hour (Employer est.),"You can work on your own schedule. A bachelor's degree (completed or in progress). You will work with the chatbots that we are building in order to measure…&hellip;
Skills: Go, CSS, React, Writing skills, C#",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.978
Android developer,"Chicago, IL",$71K - $115K (Glassdoor est.),"Strong OO design and programming skills in Java (J2EE/ J2ME). Experience working with functional languages. Create compelling device specific user interfaces…&hellip;
Skills: Computer science, Git, J2EE, Java, SDKs",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.979
"Senior Software Engineer, Ruby on Rails","Chicago, IL",$124K - $175K (Employer est.),"Lead technical design discussion for new features or enhancements. Architect and implement scalable, maintainable applications while collaborating with cross-…&hellip;
Skills: Elasticsearch, Cloud infrastructure, React, Tooling, Distributed systems",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.983
Software Engineering Manager,"Chicago, IL",$147K - $239K (Employer est.),"A strong technical background in software engineering and architecture, and experience with modern programming languages and frameworks.&hellip;
Skills: Go, Management, Node.js, React, Kubernetes",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.987
"Senior Software Engineer, Full Stack","Chicago, IL",,"Collaborate with and across Agile teams to design, develop, test, implement, and support technical solutions in full-stack development tools and technologies.&hellip;
Skills: Azure, Go, CSS, Kubernetes, NoSQL",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.991
Senior Software Engineer (Front End),"Chicago, IL",,"Own the technical design and development of cross-functional, multi-platform application systems. Capital One will consider for employment qualified applicants…&hellip;
Skills: Azure, Node.js, CSS, React, Test-driven development",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.992
Web Engineer - AI Trainer,"Chicago, IL",$40.00 Per Hour (Employer est.),"You can work on your own schedule. A bachelor's degree (completed or in progress). You will work with the chatbots that we are building in order to measure…&hellip;
Skills: Go, CSS, React, Writing skills, C#",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.995
Web and Mobile App Development Manager,"Chicago, IL",$82K - $137K (Employer est.),"Deep knowledge of online marketing metrics and reporting tied to SEO, advertising, social media, user journeys, segmentation and personas, user experience,…&hellip;
Skills: Jira, Software project management, CI/CD, Web analytics, Node.js",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.996
Python Software Engineer II - Production support,"Chicago, IL",$100K - $125K (Employer est.),"As an emerging member of a software engineering team, you execute software solutions through the design, development, and technical troubleshooting of multiple…&hellip;
Skills: CI/CD, Software troubleshooting, System design, Application development, Machine learning",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.1000
Software Engineer - C++,"Chicago, IL",$130K (Employer est.),"You will focus on analysis, design, implementation, testing and delivery of Akuna's trading system using the latest technologies.&hellip;
Skills: Data structures, OOP, C++, Distributed systems, Linux",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.1004
Software Engineer 2 (Full Stack - Java/Spring Boot - .NET),"Chicago, IL",$82K - $136K (Glassdoor est.),"This position will be responsible for the analysis, design, testing, development and maintenance of best in class software experiences.&hellip;
Skills: Jira, Oracle, Cassandra, Kubernetes, XML",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.1008
Angular.js Developer - Senior UI,"Chicago, IL",$88K - $152K (Glassdoor est.),"As an Angular Developer, you will play a crucial role in designing, developing, and maintaining high-quality Angular applications.&hellip;
Skills: CSS, JavaScript, Angular, HTML",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.1012
Senior Software Engineer (JavaScript),"Chicago, IL",$157K - $182K (Employer est.),"As a Senior Software Engineer, you'll help by modifying existing systems, taking on ownership of current systems as well as green field projects, and…&hellip;
Skills: CSS, Java, C++, JavaScript, Ruby",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.1016
"Director, Release Engineering","Chicago, IL",$172K - $283K (Employer est.),"[Required] Have a flexible mindset with the ability to change as knowledge and conditions change, whether those changes are technical or business driven.&hellip;
Skills: Microsoft Powerpoint, Microsoft Word, Microsoft Excel, Management, DevOps",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.1020
IT Systems & Cloud Engineer,"Chicago, IL",$127K - $155K (Employer est.),"*Apply In-depth technical knowledge to lead, develop and automate our Cloud Services.*. Familiar with the implementation and maintenance of IT monitoring tools…&hellip;
Skills: Microsoft Windows Server, CI/CD, Performance tuning, Cloud infrastructure, System administration",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.1024
DevOps Engineer / Application Developer,"Chicago, IL",$41.88 - $70.36 Per Hour (Employer est.),"We’re looking for a candidate with 4+ years of hands-on experience in infrastructure automation, who thrives on solving complex challenges and is passionate…&hellip;
Skills: Microsoft Word, CI/CD, System administration, Azure, Ansible",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.1028
Power Platform Developer - Consulting Group Projects,"Chicago, IL",$71K - $104K (Employer est.),"As a Power Platform developer you will apply your technical skills to meet project and client needs for creating and maintaining tools to support project teams.&hellip;
Skills: Management, Microsoft SQL Server, Application development, Unit testing, AI",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.1032
Software engineer III- Back end Java,"Chicago, IL",$96K - $160K (Employer est.),"Uses design/CASE tools to occasionally share and communicate design ideas. Troubleshoots own code and helps others find bugs in their own code.&hellip;
Skills: CI/CD, Data structures, Google Cloud Platform, Java, SQL",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.1036
"Software Engineering Manager, Restaurant Tech","Chicago, IL",$130K - $165K (Employer est.),"Proficiency in code refactoring, design patterns, developing user-centered designs, continuous deployment, building scalable applications, and ensuring…&hellip;
Skills: Computer science, Azure, Google Cloud Platform, Research, Java",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.1040
Software Development Engineer (Backend),"Chicago, IL",$81K - $121K (Glassdoor est.),"You will be working closely with people across engineering, product, and design to help develop an amazing experience for our agency & brand customers.&hellip;
Skills: Computer science, Kubernetes, Relational databases, Databases, Distributed systems",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.1044
Python Strategy Implementation Developer,"Chicago, IL",,"Seeking a strong Python developer with solid market structure experience. Previous experience in a trading environment is highly preferred.&hellip;
Skills: Order management system, C++, Risk management, Communication skills, Python",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.1048
Sr. Software Engineer - Leasing,"Chicago, IL",$138K - $173K (Employer est.),"Leveraging agile practices, encourage collaboration, prioritization, and urgency to develop at a rapid pace. Bachelors, Masters, or Ph.D. in Computer Science or…&hellip;
Skills: Computer science, React, Kanban, System design, Test automation",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.1051
IOS Mobile Application Engineer,"Chicago, IL",$30.00 - $40.00 Per Hour (Employer est.),"Collaborate with a team to define, design, and implement new features. Design, develop, and enhance applications for either the iOS or Android platform.&hellip;
Skills: MVC, iOS development, Mobile applications, iOS, Objective-C",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.1055
NodeJS Lead Developer,"Chicago, IL",$76K - $99K (Employer est.),"You will create detailed design artifacts like program specifications, test plans; and independently develop and review code and contribute to the go-live plan.&hellip;
Skills: Node.js, Git, E-commerce, Continuous improvement, JavaScript",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.1059
